사용일자,호선명,역명,승차총승객수,하차총승객수,등록일자
20200918,분당선,선정릉,7603,8036,20200921
20200918,9호선2~3단계,선정릉,8774,9431,20200921
20200918,경부선,성균관대,13376,13022,20200921
20200918,2호선,성수,30878,34434,20200921
20200918,4호선,성신여대입구(돈암),18317,17861,20200921
20200918,우이신설선,성신여대입구(돈암),2734,3126,20200921
20200918,경부선,성환,3682,3227,20200921
20200918,경부선,세류,2771,2660,20200921
20200918,경부선,세마,2452,2151,20200921
20200918,경강선,세종대왕릉,269,260,20200921
20200918,수인선,소래포구,5789,5890,20200921
20200918,경인선,소사,8886,8455,20200921
20200918,경원선,소요산,3057,2644,20200921
20200918,우이신설선,솔밭공원,2170,2045,20200921
20200918,우이신설선,솔샘,5117,4722,20200921
20200918,경인선,송내,26252,25983,20200921
20200918,수인선,송도,2489,2191,20200921
20200918,5호선,송정,6336,5876,20200921
20200918,경부선,송탄,3901,3547,20200921
20200918,8호선,송파,7469,7366,20200921
20200918,9호선2~3단계,송파나루,3914,4139,20200921
20200918,분당선,수내,12032,12091,20200921
20200918,7호선,수락산,11894,11651,20200921
20200918,안산선,수리산,4063,3073,20200921
20200918,경의선,수색,2259,2247,20200921
20200918,3호선,수서,15983,16392,20200921
20200918,분당선,수서,12864,13731,20200921
20200918,분당선,수원,7916,6398,20200921
20200918,경부선,수원,31772,34536,20200921
20200918,분당선,수원시청,11177,13143,20200921
20200918,4호선,수유(강북구청),32151,31925,20200921
20200918,8호선,수진,4684,4276,20200921
20200918,4호선,숙대입구(갈월),11766,11571,20200921
20200918,7호선,숭실대입구(살피재),11407,11236,20200921
20200918,수인선,숭의,3653,3364,20200921
20200918,2호선,시청,21036,20637,20200921
20200918,1호선,시청,18762,18871,20200921
20200918,분당선,신갈,4028,3937,20200921
20200918,5호선,신금호,5810,5748,20200921
20200918,5호선,신길,3464,3760,20200921
20200918,경부선,신길,8905,7431,20200921
20200918,안산선,신길온천,1537,1470,20200921
20200918,경춘선,신내,1414,1440,20200921
20200918,9호선,신논현,28043,29661,20200921
20200918,2호선,신답,1433,1595,20200921
20200918,2호선,신당,13166,13406,20200921
20200918,6호선,신당,7414,7842,20200921
20200918,2호선,신대방,25312,23930,20200921
20200918,7호선,신대방삼거리,15513,14657,20200921
20200918,2호선,신도림,46766,45956,20200921
20200918,경부선,신도림,3973,4009,20200921
20200918,경강선,신둔도예촌,1040,964,20200921
20200918,2호선,신림,60283,57887,20200921
20200918,9호선,신목동,3527,3125,20200921
20200918,9호선,신반포,2737,2674,20200921
20200918,9호선,신방화,6240,5918,20200921
20200918,3호선,신사,28105,31315,20200921
20200918,1호선,신설동,13239,13035,20200921
